,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC
10,02299950,0.422834497571983,0.38609409092353697,0.43154197387511933,0.06223028898239136,0.060999155789917506,5.370618820190422,2.729596111785945,0,0,253,269,558,278,-3.250414489157179,-3.0518252084659467
11,02300700,0.29872954170341126,0.5342671759569609,0.3266132076633161,0.07144572585821152,0.04725385677438672,4.80634880065918,2.4960401367617013,8,0,387,335,283,306,-2.235148411442181,-3.0681283752654345
12,02363000,0.4403207573197334,-0.03933220299859532,1.133624287057604,0.03415778651833534,0.10717000398025797,3.681450128555298,3.628999599853027,0,0,962,322,212,160,-3.967676719593193,-2.764948909651426
13,02472000,0.48461438818615044,-0.11319475694003503,0.9974867616747606,0.10048120468854904,0.12011446435267242,4.989718532562235,4.26806525970388,0,0,106,352,458,147,-3.32912814747912,-3.1842699671743557
14,02472500,0.5604706253541931,-0.10893048462833406,1.1217149564034445,0.32640910148620605,0.1308800013505568,3.5469788789748975,4.084950133028973,0,0,0,240,162,154,-1.340239546027378,-3.107626762107883
15,02479300,0.5854565058711394,0.1468948930933264,0.9215009469440305,0.2892955243587494,0.13989383155356513,5.85234122276305,4.576533658189867,0,0,35,257,173,170,-2.2525075719983954,-2.823416753667588
16,03049000,0.6776953849174394,0.1471922402637361,0.6057358316009186,0.06898044049739838,0.2651770967055273,4.381637716293327,2.8636735185948994,0,0,957,6,151,37,-3.6544568873918966,-1.9771144542979386
17,03366500,0.6907359911880506,-0.06504262239267625,0.6049742858026805,0.0067732674069702625,0.21780918110369088,6.099165964126569,4.268030766752917,0,0,1299,202,464,85,-4.550930883849721,-2.2671044121408452
18,03498500,0.7399283685632315,0.26148368185757204,0.618121078552731,0.23186659812927246,0.21418432657535985,4.777857303619385,3.275603196764683,0,0,260,203,67,45,-2.465280185540809,-2.0549588649338926
19,05487980,0.6104175052679057,0.1347088869018843,0.5480029399974444,0.007662422023713589,0.030032471355085872,3.292003631591797,2.1526650317588327,0,0,1089,719,712,183,-5.463058408003828,-3.116795402271377
20,05503800,0.5604099781526728,-0.12465070350248779,0.5222652283478648,0.0,0.05979978222333674,3.545051503181451,2.975481325495316,622,0,1667,561,1059,192,-7.942542086719951,-3.1034166629765685
21,05507600,0.5244724044959169,-0.09199684495526403,0.46029771103680783,0.0,0.06879635460911386,2.981394362449641,3.0985960044643925,559,0,1716,441,933,173,-6.977530584830439,-2.8498941078715987
22,06224000,0.8547999502850312,-0.06701869542175123,1.0715405038250616,0.0758047103881836,0.19890725028397233,5.660085201263428,6.757392059941131,0,0,203,0,754,614,-4.951582303604422,-2.446884271606953
23,06280300,0.5798308625045483,-0.37452555589853087,1.3876032264765408,0.20364327728748322,0.23235567286506772,5.345635890960693,7.9279107107988045,0,0,0,0,453,724,-2.4228108689362386,-2.8114285949785436
24,06406000,0.4385448699095753,0.31847094381969393,0.4950403080285269,0.008947049267590046,0.021405775674951298,0.313146710395813,0.21799183938806452,0,0,921,11,84,53,-3.876352113647727,-1.7945095585949342
25,06409000,-7.828994772505419,-0.823115763487916,3.1357810296338062,0.07269477099180222,0.07881419724254159,0.4290183484554291,1.1410187251914659,0,0,0,0,2,66,-1.8116274089741098,-2.0344444176705103
26,06601000,-0.03271564951546568,0.24280537103449615,0.6891724697792775,0.10862437635660172,0.022883305029906223,0.7663449704647035,0.933537011789472,0,0,1,385,34,168,-1.6127782377434927,-3.01193603353297
27,06746095,0.5935597681305178,0.4135614780856372,0.47123515290523016,0.19562765955924988,0.2387598450122007,17.45600700378418,9.232448698724294,0,0,44,2,859,702,-4.200892003393608,-3.0287390205990192
28,06888500,0.5875363746199378,0.08007399615760742,0.8326910247342629,0.02971798926591873,0.03173251068803631,1.6763918280601484,1.5925609262649885,0,0,458,403,288,220,-4.018758947214723,-2.6113842881049747
29,06906800,0.6096137461405364,-0.09974511299406884,0.6015444434686222,0.008005796000361443,0.07542455108985927,3.190135765075655,3.2910800228120576,0,0,900,407,648,186,-5.05956616005207,-2.9727580569745253
30,06917000,0.7546502819575136,-0.2155556311025234,0.8143454560758007,0.00018057937268167734,0.048304391968037694,3.253438329696639,3.0937535162538126,124,0,1909,634,652,222,-7.982969970863809,-2.909848513248676
31,07060710,0.567045691955537,-0.2583929193119787,0.613898079936911,0.040664028376340866,0.07910472633606595,2.5553277254104527,3.144955837569134,0,0,213,414,466,163,-3.329128279674558,-2.957961050342596
32,07299670,0.30968791958787645,0.3467548425882627,0.5624730082032428,0.019961073994636536,0.006486689367629923,0.16842155158519745,0.1628711607530291,0,1,21,183,112,158,-1.5479564959786407,-1.7683133418020147
33,07315700,0.3772944263288629,-0.18027954514010966,0.7463175058519836,0.0,0.007160529787498745,0.9883323073387119,1.0341891693653864,591,1,1638,638,1245,392,-7.693860245401102,-3.5656850963101765
34,08082700,0.3302648436947263,-0.1719986638538843,0.2670256925959683,0.0,0.006971243373229688,0.08732459768652866,0.1913595492647084,3985,0,3985,166,5479,196,,-1.9990069176856584
35,08171300,0.48307034894822976,0.011313569390044614,0.9651691667370459,0.0,0.01820736131607317,1.454248309135437,1.3337778786424057,1085,0,1487,423,591,419,-5.149655087537819,-4.130267024391852
36,08189500,0.3511301335753855,-0.6560911492348107,0.8600199644575308,0.0009573585819453006,0.03600196945431895,0.5689366698265046,1.240255665602696,17,0,786,115,489,283,-3.1812789548845997,-2.8349843256528398
37,09497980,0.7233958369033786,-0.043752651862210536,0.6073762250334638,0.013230448588728905,0.01757190333425624,0.3548595309257482,0.4002462555171262,0,0,0,0,381,298,-1.1192731753598217,-1.6429999789095013
38,12114500,0.5806246437751638,0.293427691752659,0.5815798746114588,0.7813256978988647,0.7043639071872496,17.11475372314453,9.989729595404313,0,0,273,251,38,17,-2.7210353270725522,-1.9703151984768033
39,12377150,0.5611246161935637,0.42777521081306996,0.5992657015067349,0.6096981167793274,0.3375193119455891,14.480330467224121,8.80782819079425,0,0,0,0,321,411,-2.6887977398495866,-2.298316687569832
40,12451000,0.5659559005008457,0.3661107071543631,0.5434239079555541,0.6267829418182375,0.6068565253006699,14.307962417602539,8.402090860916545,0,0,50,3,81,9,-2.9835441657830475,-2.132507085731589
41,13023000,0.8278660593820467,0.11037469055053142,1.2297921761757629,0.33751145005226135,0.17443789815383534,4.472026824951172,5.332204999042373,0,0,0,0,93,521,-1.9943278971599323,-2.5582089641421075
42,14096850,0.7300024012359403,-0.031771098801131284,1.136932182870752,0.2215937227010727,0.05469569069301615,1.5648427367210354,1.9452610093191143,0,0,0,287,61,164,-1.8300484960832286,-3.7841826236619585
43,14138800,0.6276230257806161,0.02979274408646539,0.5979119461476966,0.24290908873081207,0.8549354034142813,24.17523765563965,16.341667349311148,0,0,1116,462,171,18,-3.6484023540713797,-2.277931444709511
44,11151300,-0.6662780406642781,-1.8294190094915377,1.975936620578969,8.111863280646503e-05,0.025173575092880807,0.2352440357208252,0.6248778451304112,176,0,1102,0,715,349,-3.879194418281722,-2.1578017502512767
45,01054200,0.6006474210450483,-0.010383412438307014,0.6339711926972359,0.2851389944553375,0.667433385398233,10.550142288208008,8.897276512826325,0,0,199,0,246,67,-2.8072995153586873,-2.2840742668482386
46,01350140,0.6054299605614117,-0.06616015863405049,0.6667595860363136,0.040251366794109344,0.4638583727011615,5.483519554138184,5.16447576569369,0,0,1000,0,160,48,-3.254302111652127,-1.8675931779293924
47,01365000,0.7309041588420757,0.12278980765692145,0.7799489366187128,0.29609358310699463,0.5340767012008277,8.663205432891832,7.480486695113063,0,0,440,0,83,60,-2.3336613646239073,-1.997092846477638
48,01414500,0.6275370912447799,0.1261306535030826,0.6931970394145625,0.1950066089630127,0.533222450589627,6.825231552124023,5.876624653240237,0,0,490,0,87,37,-2.802875178529545,-1.8146187218462646
49,01451800,0.7218208717257066,0.11996602743792283,0.7029227946022379,0.12124940007925034,0.3141767504303498,6.046422195434561,4.2466269223070165,0,0,535,66,139,49,-2.9957921749919176,-2.0320096927408793
50,01466500,-8.863423947653114,-0.7985873931696595,3.434559738825134,0.3418201208114624,0.2184095818289607,1.4879229068756104,3.765318000713693,0,0,0,206,8,38,-1.080833099287003,-2.197363990484973
51,01552500,0.7136744808530704,0.025895083222504934,0.7135600205940248,0.10720951855182648,0.41964780700474663,5.916377067565918,5.313961964274601,0,0,764,0,96,53,-2.708538995275054,-1.9620077377917882
52,01567500,0.6923745226810478,0.05697415757907342,0.7064073052775729,0.23310790956020355,0.25481030958420425,3.969134569168091,3.366700557943611,0,0,57,73,103,39,-2.5463780658900275,-2.1710997431400587
53,01568000,0.7074909543294381,0.12835628090918852,0.6236871391765952,0.12783043086528778,0.25128086830690094,4.656679630279541,3.4928864543560674,0,0,422,99,122,40,-3.1697962472303174,-2.188699352525035
54,01667500,0.7947643821999377,0.002445486861107886,0.8432672283739586,0.09086846560239792,0.11481308260506118,3.3338631391525158,3.411629408316193,0,0,507,395,88,94,-2.8075773209858976,-2.81825879975626
55,02077200,0.51087548674339,-0.02281498780091029,0.46479812357653066,0.0,0.1058799786316815,3.0492211818694956,2.6726603735214387,404,0,1331,362,327,62,-4.766879600797653,-2.6038037512373893
56,02152100,0.6339734044435372,-0.12496874538976127,0.9661720294828935,0.24992583692073822,0.14875169222153625,3.016292476654044,3.833146527129265,0,0,76,347,65,65,-1.8442114006041723,-2.4226285407422945
57,02246000,0.7260321316961866,-0.09009295125010543,1.027383141779904,0.0640699714422226,0.11651710545791596,2.9002339363098084,2.72079361396234,0,0,366,164,249,155,-2.731964863578341,-2.5540899106071375
58,02342933,0.45805256412431794,0.11530279899452835,0.5057476035193432,0.013500457629561424,0.08061631647955328,3.579309010505667,3.027516504727934,0,0,1053,360,434,184,-4.200892003393608,-2.8283470802703876
59,02372250,0.26625306703203566,-0.04290879671792959,1.0975083267190469,0.062004365026950836,0.1194358671472861,4.3210629940032845,4.207338793331046,0,0,801,391,160,136,-3.252407458558651,-2.6958496146716033
60,02374500,0.36505579894543183,0.006299908426541895,1.527605780024299,0.3168005347251892,0.1358011159474405,4.096928596496582,4.748915734949028,0,0,16,301,61,161,-1.7478291640072552,-2.900036510160569
61,02450250,0.6064356407044895,0.18962839569679163,0.5261684177120337,0.036939363926649094,0.0919580325532367,6.446944999694807,4.225295227570194,0,0,1074,649,398,102,-5.082110685754152,-2.8781923666293863
62,02464000,0.6478411850894854,0.12021340317455752,0.5759808319702366,0.017798809334635735,0.10429676049944546,6.021930837631203,4.391124870714005,0,0,1198,613,349,94,-4.387842283701419,-3.025482047207439
63,02465493,0.4687327090372845,-0.10902769116757861,1.2057963505204812,0.32183754444122314,0.0802349972468338,2.925795793533325,4.189071679495765,0,0,2,576,53,139,-1.547956376860539,-3.0709365746987203
64,02479155,0.4324531181355983,0.11446995792851618,0.6462905725420925,0.12037480622529984,0.09206806801568462,4.708990478515616,4.2302433052786546,0,0,172,360,296,196,-3.207899655603102,-3.2496058586624277
65,02481000,0.5868220792413792,0.11373130989268494,0.6271435307443282,0.04715336859226227,0.17369164257091171,7.603480339050293,5.145878381285771,0,0,879,218,423,155,-4.020820988974093,-2.6156472204726073
66,02481510,0.7564821109181404,0.05778834405701746,0.8190964589047738,0.1288680136203766,0.14686608476962584,5.645646095275879,4.81309525323729,0,0,315,275,257,171,-2.8620049490432082,-2.6324081228341116
67,04161580,0.10711116166597678,-0.44542307567019707,1.3581054402493729,0.09228828549385071,0.23855321891744058,1.8088504076004028,2.2031261289059225,0,0,251,34,31,26,-2.5616333327426974,-1.718765222505226
68,04216418,0.49985891293746443,-0.001987238973040972,0.6441204884789042,0.14746923744678497,0.4327976123946704,4.990604972839349,3.8894218020205242,0,0,496,0,146,21,-2.953210933237848,-1.785180973815802
69,03011800,0.7413251130070407,0.10335455695086375,0.8258589374535166,0.1997232735157013,0.43037814138239155,5.4802117347717285,4.672714527249806,0,0,499,0,46,48,-2.856388058364957,-1.8803714833740972
70,03015500,0.626119264116202,0.24127665424738798,0.5951343931829128,0.17664150893688202,0.3778077613435008,6.653496742248535,3.905644043281427,0,0,493,0,116,41,-2.9427975115777953,-1.807032631160296
71,03028000,0.7528095750071451,0.12534493273905223,0.7475357355509574,0.16500559449195862,0.40498588218984066,5.820197582244873,4.722320171560578,0,0,601,0,65,48,-2.9843069210775344,-1.96530914014928
72,03070500,0.6468799861723881,0.18674638531969,0.5977253814428047,0.07560256123542786,0.32228293740115604,7.229495048522949,4.742899249615046,0,0,1111,10,149,43,-3.853638221284284,-2.3001484891175648
73,03368000,0.44502145044062136,0.018663673921454137,0.4630065740009585,0.0,0.216522575561671,6.300213813781738,4.138662039311644,468,0,1547,200,625,79,-5.577423205000005,-2.1827260830375117
74,05444000,0.5386927904490866,-0.062435280635321076,1.0183702835966277,0.1747661978006363,0.16272684729270886,2.0195205211639404,2.4970298845157575,0,0,0,134,62,78,-1.849865132412087,-1.9876390238089854
75,05593900,0.5904417625420255,-0.07784762784449269,0.5353305844302674,0.0,0.10151499738410404,4.05256986618042,3.095510730816743,285,0,1578,252,684,162,-5.8966973266700125,-2.577210820556712
76,06278300,0.20526663575230286,-0.6053494823765166,0.9984270316587358,0.08182095736265182,0.24119244436588463,6.59067802429197,8.889712216131782,0,0,1,0,688,655,-2.4395911749774237,-3.0577423597964914
77,08066300,0.2523555115372905,-0.23731189236671196,1.234899422637046,0.09325974434614182,0.06101187357221149,3.183887648582455,3.27248202919035,0,0,0,431,339,240,-2.6529355273902824,-3.4798518468299457
78,08194200,0.35237796992804304,-0.0044797951673968784,0.4722882237415426,0.0,0.011757291517509219,0.1410495638847351,0.2150840737917916,3152,0,3152,61,5479,208,-inf,-1.7416541383397315
79,08196000,0.04127162057800682,0.32433435135318195,0.6387603228153165,0.009750330820679665,0.006802300419330972,0.7650259733200073,0.4484262093706162,0,1,626,356,255,376,-3.1812790361375036,-3.3389340267315406
80,09378170,0.5228031153711449,-0.6427762632600597,0.5488499604432752,0.0,0.07714701994289297,0.6781480312347412,0.8447456112653339,419,0,764,0,905,180,-3.8574718259795437,-1.5161336576836657
81,09508300,0.2061783539638975,0.7543099975831227,0.18669950533944976,0.0,0.010691886925379056,1.0670554399490215,0.23748824838114185,1611,0,1728,10,1015,277,-5.372931293380293,-1.4019956626508994
82,10343500,0.4147842988576971,-0.2899803255357892,1.0076995972959484,0.14400488138198853,0.1189531138164933,4.050137519836426,5.60721615106863,0,0,0,2,407,449,-2.4797283907956764,-3.7573022231291984
83,12056500,0.4913289998938277,0.4097671583598714,0.5669515567160823,1.024335503578186,0.9791007326147215,27.425756454467773,14.778719816912346,0,0,423,119,54,62,-2.007555689688019,-1.7007619869923511
84,14303200,0.7970313648140349,-0.02862826710181991,0.9778911291951409,0.3670027554035187,0.43510291522817635,18.961809158325195,21.36904341123042,0,0,933,747,141,163,-3.832113513877486,-3.7165891421479236
85,11264500,0.8349439915194375,0.07227853044842684,0.8551493599325027,0.040203019976615906,0.1804286960526543,9.13705062866211,7.734855329836948,0,0,1103,30,630,409,-4.930906899249285,-3.400716958624378
86,11451100,0.4722102365893257,0.5978016838674128,0.37321329965518124,0.005023426376283169,0.04828223343623056,8.546103763580287,3.1866318826587783,152,0,1354,57,1067,739,-7.162688279383859,-4.078738131068913
87,11468500,0.807486883793381,0.16762347660278504,0.7478262032551956,0.026746191084384918,0.05979810796554689,9.37008228301997,6.551111594638441,0,0,956,666,884,546,-5.511946106654045,-4.784911957049793
88,11522500,0.7624883106207268,0.038069171670838405,1.1010879795237798,0.18623800575733185,0.12756312060175395,6.807754039764404,7.174798638243534,0,0,972,1000,47,108,-4.862707471088181,-4.581362529032022
89,11528700,0.8879063574016475,0.04633469344549577,0.9537130097073243,0.051952023059129715,0.10129467478045659,6.569457101821893,6.094890170872765,0,0,1106,404,465,399,-6.052131667382113,-5.105473016903755
90,01055000,0.5928635650336718,0.07480296233056169,0.5921145476247787,0.20480571687221527,0.5398279149702516,8.955860996246322,6.742050747239095,0,0,271,0,262,67,-2.884875175690765,-2.225319266783105
91,01073000,0.8025241230565973,0.01957316907275777,0.771892314373991,0.06404349207878113,0.38159982345722104,6.248146057128906,4.856303528288396,0,0,966,2,146,61,-3.452831226219406,-2.202662060995537
92,01078000,0.7366991231501017,0.0036238764221510635,0.7963502607241452,0.14318667352199554,0.4321267189354501,7.0723204135894715,5.442287494092011,0,0,512,0,165,53,-2.8312400280755705,-2.106511233999635
93,01134500,0.7084501623279673,0.040218471348174696,0.7677423744673953,0.26390522718429565,0.5615607548524417,7.31897158622739,6.222255255687948,0,0,216,0,134,47,-2.5458464268568086,-1.9437962161813898
94,04296000,0.7707477856536259,-0.09293777805379312,0.9515673759604772,0.3175927400588989,0.5773265480728528,6.213198423385616,5.933006267264789,0,0,78,0,89,34,-2.424603874327325,-1.8176849047239603
95,02011400,0.7630744825647765,-0.24456005731507718,0.8568812085776635,0.12038625031709671,0.20778453342247202,3.1902356147766113,3.356945127674494,0,0,117,114,128,40,-3.163042366801173,-2.4178088590347877
96,02112360,0.6164254596372545,0.20537916993507607,1.0842583650777828,0.3957621455192566,0.16785149870868876,2.842291831970215,2.8861861537642115,0,0,29,142,23,58,-1.4678558359544354,-2.277875770873761
97,02140991,0.7813890868560533,0.08754377634953464,0.7914615513534938,0.38083380460739136,0.3180746926067002,3.659295797348015,3.635727642587357,0,0,70,105,44,32,-1.9231848403332528,-1.8854634953188316
98,02296500,0.653076610219949,-0.06108899782290786,0.8812176424411613,0.010280803684145221,0.07803330504652813,3.811629366874679,2.9465315353004136,0,0,1074,155,872,292,-5.140755279151701,-2.919890345048104
99,02297155,0.5919191056432582,-0.10928416697301788,0.8703923009671714,0.0002250076358905062,0.0596920321634334,2.8575968742370605,2.714485471841196,226,0,1404,266,849,286,-5.4731765085266035,-3.263275531532172
100,02350900,-0.1495959936367246,-0.07935877299344428,1.5759790393614534,0.1255260854959488,0.10154939528043806,2.8512351512908936,3.3342719981534565,0,0,224,212,69,187,-2.4337820234007888,-2.8199836871022663
101,02369800,0.6406612025534786,-0.10491048223967216,0.990518328208884,0.3006430447101597,0.15376685905988946,4.086159086227405,5.426069101463684,0,0,0,287,91,167,-2.183473112313625,-2.7460523646987314
102,02384540,0.6175487290732784,0.3312019726646816,0.5612361935208726,0.09967134892940521,0.13311394947739186,6.521705627441406,3.6090241684236135,0,0,738,395,129,70,-3.1200588399429035,-2.443863978889576
103,02395120,0.6764378319104793,0.03638210862383075,0.7461513086759376,0.21127605438232422,0.09763967929124298,3.3118948936462402,3.5979655174942105,0,0,27,445,124,110,-2.1936936019717312,-2.980216272980603
104,04074950,-0.5389261146632196,-0.09923073453707072,1.8767977203731847,0.3612757623195648,0.2597195833979315,1.718611240386963,2.195597704534733,0,0,0,10,0,30,-1.0925556572017048,-1.469162164908314
105,04122200,-1.3635228016150012,0.02459408208446519,2.118060367674243,0.5400183200836182,0.29323179196032123,1.895185005664823,2.435968637875929,0,0,0,12,0,29,-1.0740915695659834,-1.7407619942684818
106,04197170,0.4410304823244152,-0.028868115734247773,0.4240623750450611,0.03277567774057388,0.23441625537834587,4.047796201705903,2.4979640015441995,0,0,370,4,608,58,-3.8378580936567404,-2.09782805951357
107,04224775,0.5615259047178629,-0.07836273226631764,0.6265601495058675,0.11693309992551804,0.3943730785487107,3.6057916402816654,3.127163616694357,0,0,259,0,164,15,-2.949845962735093,-1.597679520683831
108,03021350,0.3259398814072062,0.3951010075365558,0.3538595789891628,0.10272087901830673,0.42173559242652786,9.297266101837153,3.68567353172652,0,0,771,0,254,33,-3.259860974542544,-1.6922279670231009
109,03170000,0.6773396776284066,-0.039207382489842665,1.2016534480282333,0.2630186378955841,0.18262528878778203,2.474210262298584,3.039800347263298,0,0,34,110,33,64,-2.056843683847754,-2.5691566156435983
110,03574500,0.5598854166806516,0.27300589538626285,0.5828877163085756,0.03543870151042938,0.11051694791796865,6.94303245544432,3.7692041528746976,0,0,1307,538,322,104,-4.901796508674389,-2.7423009012383877
111,03592718,0.6629357668754035,0.02557587660014912,0.7412076073500454,0.15304163098335266,0.11525024643631951,4.744290351867676,4.4755797847779775,0,0,197,468,178,132,-2.7210350117147595,-3.015255370612391
112,05413500,-0.10721703381239589,-0.0025948963707014177,1.6052909046786157,0.3091554641723633,0.14572824189298256,1.6662777662277164,1.9313228882901745,0,0,0,111,25,67,-1.1339774078144718,-1.9185340866770046
113,05592575,0.5251345236690033,-0.1809666134897144,0.545377606435607,0.0,0.13321553911941475,3.7010192394256474,3.0057043034062487,981,0,1656,181,869,129,-6.716698393004336,-2.5253428569966316
114,07291000,0.3610443330795521,-0.12059372288138498,0.6039628034552329,0.20362569391727448,0.11598441063750145,3.7148636817931986,4.57991313133619,0,0,0,314,297,206,-2.1278695190377896,-3.409375803022731
115,07362100,0.43833504414407376,-0.13273586856903394,0.8000242604067733,0.0049092574045062065,0.05151000154412704,4.666249132156358,4.136184468313541,64,0,1363,716,816,239,-6.058784301252789,-3.5060886312492054
116,07362587,0.4581794554485694,0.19515033051210745,0.42219302496907485,0.0,0.08861531206582178,5.883699560165386,4.021399652835342,709,0,1613,521,895,157,-6.977530584830441,-3.0162036530347147
117,06311000,-1.2952267412764908,-1.1584041638113571,1.7374614968174393,0.054001834243535995,0.16191737713647203,3.0086734294891357,5.96589311461868,0,0,2,0,660,625,-2.4563281894620568,-2.559650413615444
118,06447500,0.14267410249173162,0.5565988645181243,0.5237584803019815,0.02016068436205387,0.004825037710917306,0.2016068398952484,0.11604046262797293,0,1,11,147,32,121,-1.5942214275368554,-2.264611824122502
119,06479215,0.3460294131096464,0.18858378940914583,0.3307705312886937,0.0012471097288653255,0.01839422229820244,0.8618914246558992,0.5634267302815577,3,0,1342,275,1151,113,-6.847507984177824,-2.723335934310766
120,06622700,0.7837393813801237,-0.05708520435360621,0.790457530993783,0.18445813655853271,0.19834587704786716,7.684070682525621,6.444947100453639,0,0,0,0,627,631,-1.6079645863727698,-2.5307476518809513
121,08164300,0.3584897720690161,0.002426901181339709,0.43171712535495893,0.001391929795499892,0.025331039903390598,1.0588912963867188,1.4721803216084839,22,0,1039,455,479,308,-4.183625424682103,-3.845131846819563
122,08164600,0.40648449054800906,0.01889600027610154,0.4514915766053154,0.0,0.03843562694979041,2.3393924236297607,2.35335726418669,363,0,1263,410,876,318,-5.072655973411276,-3.5433653153890883
123,08176900,0.39326194161020267,-0.5179062457799462,0.5898127592407701,0.0,0.020387782939636466,0.6916999518871264,1.4144443070233348,428,1,1120,570,563,313,-4.736115046472039,-3.8422513983503923
124,08271000,0.725599807530524,0.3961805198879081,0.6927206281501019,0.2447974532842636,0.1289095435940231,3.7004268169403076,2.3551554764621283,0,0,0,1,125,259,-1.8328926707714748,-2.274769111416367
125,09035800,-0.13116753302146322,-0.7606643748151509,1.7981540051605776,0.19374233484268188,0.1851724106147907,4.197750568389893,7.700034832473906,0,0,0,1,418,686,-1.794094029397455,-3.206008451437881
126,09035900,0.903593156838401,-0.06543177247945561,1.1294994410342636,0.2724727392196655,0.16951018266059445,5.311493873596191,5.746900675300112,0,0,0,0,390,571,-1.4923528793498704,-2.7487281683986553
127,09047700,-1.2063783982931926,-0.877245012151072,1.9948352208128652,0.1757718324661255,0.17016964147919328,2.5848798751831055,5.669420617653018,0,0,0,0,164,588,-1.155659201342125,-3.0187751582516817
128,09430600,0.0687508000503092,0.7346977332362374,0.06440405802333767,0.0,0.03279047202511005,1.4928767681121826,0.2391009766571321,576,0,1035,1,739,28,-5.018054277528427,-1.1285889360286643
129,09484600,-0.5717581738026736,-4.2840935315186535,0.6172272673508127,0.0002067903842544183,0.027577411156495504,0.04135807603597641,0.11562929515944254,4,0,412,0,441,4,-2.1004460016968043,-1.2424336737031454
130,09505800,0.37888604883556687,-0.09346505963580169,0.5529841405966738,0.05489812791347504,0.02810623348475608,0.5529025793075562,0.8482637259186493,0,0,0,23,263,383,-0.3569180899487774,-2.0776281630695768
131,14306500,0.8910060506756674,-0.04825174292295031,1.0305428780274648,0.2206961065530777,0.29262852231331615,15.477022171020508,16.086527295449837,0,0,993,604,250,205,-4.671356182392223,-4.093253220040492
132,14309500,0.8303123883993277,-0.03720254754188621,0.8134131217177657,0.06089964881539345,0.18404142031325632,10.983686447143555,9.666483750476251,0,0,1432,563,603,208,-6.327916553549805,-4.683437400233183
133,11143000,0.5835290974461166,0.4966726879075068,0.5034269029424396,0.24387924373149872,0.0963544660836044,9.33041296005248,4.331161008241291,0,0,12,165,463,325,-3.374697421576194,-3.786207974201193
134,11481200,0.7215376743757009,0.08170288249324197,0.6746599301623308,0.09333650022745132,0.20282200416886537,13.4194553375244,10.939418616866464,0,0,1125,620,580,224,-5.604785125360151,-4.2565212937187855
135,01052500,0.7411255215885317,0.023814071246673243,0.6722749591669859,0.2984311878681183,0.6375255211661655,8.896979618072477,6.870265149545906,0,0,134,0,225,59,-2.5849453102727518,-2.00251900352935
136,01137500,0.7097418551193002,-0.1436360883143368,0.9750149585935071,0.5178257822990417,0.7545278981081148,8.558149909973126,8.914996273984292,0,0,43,0,122,55,-2.377519173247267,-2.1584929771379717
137,01181000,0.7270209084817669,-0.05958772346816508,0.7392352482044336,0.15080298483371735,0.46045536921181496,7.61152954101562,6.857276110709614,0,0,587,0,141,47,-2.594844898195233,-2.07889164050886
138,01411300,0.36190760183605786,0.10018332730502139,0.9553789853409875,0.33751145005226135,0.23190191227836357,3.2830660343170166,2.886169203794378,0,0,29,79,18,23,-1.7517511753200468,-1.9477903454779635
139,01439500,0.720132717876452,0.13650562763986923,0.9281468056615358,0.12115795910358429,0.3767534542090742,5.955317354202258,5.037915427467438,0,0,735,1,52,59,-2.503453353191071,-2.084063492339318
140,01518862,0.6001039191943265,-0.1303293644516055,0.5918258909328821,0.03650785982608795,0.3861016293720504,4.403891086578358,3.8052249688539392,0,0,1131,0,243,35,-4.302475873253109,-1.755919066623516
141,01557500,0.7344017589992563,0.14857725627511414,0.6919966157380423,0.11571820825338364,0.3014353991311705,5.573760509490955,3.7763702721808303,0,0,835,1,129,41,-3.419591615833857,-2.177175024413521
142,01583500,0.34872002139384917,-0.05558280425571585,1.1127356313104002,0.284457802772522,0.17548937741284654,2.5127105712890625,3.4401697312243495,0,0,86,231,26,49,-1.7163497769067941,-2.364730794523171
143,01605500,0.6165809304669319,-0.20645730851466998,0.7275402667837525,0.1583852618932724,0.23094581494555694,3.242146348953244,3.4721365512392146,0,0,0,92,120,42,-2.8514645563351513,-2.3162918106696093
144,01632000,0.4910976326221197,-0.04682999783164577,0.4879235333570073,0.014400488696992397,0.11693042569791419,3.280611276626587,2.9704323494512725,0,0,1000,302,350,70,-4.389691563282909,-2.588519451764726
145,02051500,0.5084819089310941,-0.1021662227027236,0.7398748238389259,0.051360439509153366,0.1216770037809544,2.997737574577322,2.776092016682018,0,0,570,320,204,63,-3.102881266135168,-2.4169515303138085
146,02111500,0.6977707459411013,0.01594553878664941,1.11273228896879,0.34961947798728943,0.18490898937513356,2.8192044734954775,3.3791835593839803,0,0,34,187,34,58,-1.7211636834644277,-2.41725335285355
147,02178400,0.8040166431842009,0.2022579038540257,0.9516872626132155,0.6673766374588018,0.38549282063217655,6.456325054168701,5.5753625908126585,0,0,8,222,15,26,-1.7262609013965802,-2.074176063275683
148,02430085,0.5798059852211481,0.07790944018505959,0.9019514290054933,0.1745600551366806,0.11517282227511892,5.296995162963867,4.5956785140933984,0,0,176,503,172,143,-3.0012081060919376,-3.109995097851566
149,04027000,0.7012706946931948,-0.16475319726650176,0.6747786948612585,0.15671385824680328,0.37684297839334696,3.1358600854873573,2.467563286586617,0,0,16,8,230,47,-1.9581763698186954,-1.3287130360639965
